;ID;Kategoria;Lokalizacja;Cena;Cena za m2;Typ budynku;Materiał;Liczba pokoi;Piętro;Liczba pięter w budynku;Rok budowy;Powierzchnia całkowita;Informacje dodatkowe;Numer oferty;Kredyt;descr;Okolica;Forma własności;Powierzchnia piwnicy;Kuchnia;Dostępne od;Czynsz;Mieszkanie;Powierzchnia działki;Powierzchnia mieszkalna;Kształt działki
56;maly_grochow_warszawa-grochow_praga_poludnie_568315;Mieszkania na sprzedaż;województwo:  mazowieckie powiat:  Warszawa miejscowość:  Warszawa ulica:  Siennicka;;;;;1;Parter;;2021;34,03 m2;;B2/B02;Sprawdź ratę!;Małych Grochów – nowe osiedle w Warszawie Mały Gorchów to nowe osiedle mieszkaniowe realizowane przezDEVELIĘ(wcześniej LC Corp) przy ul. Podskarbińskiej w Warszawie. Inwestycja będzie idealnym wyborem dla osób, które szukają mieszkania w mieście z dobrym dojazdem do centrum, a jednocześnie zlokalizowanego w spokojnej i przyjaznej dzielnicy. Kameralna zabudowa i bliskość parków tworzą klimat tego miejsca. Grochów to także dobre połączenie z centrum Warszawy. Stacja planowana w ramach III linii metra ma powstać w odległości zaledwie 500 metrów od osiedla Mały Grochów.  Funkcjonalne mieszkania na Grochowie  W ramach projektu osiedla Mały Grochów przewidziano 240 mieszkań i 2 lokale usługowe. Lokale mieszkalne liczą od 25 do 90 m2 - są to zarówno kompaktowe kawalerki, jak i większe, kilkupokojowe mieszkania idealne dla rodzin z dziećmi. Każdy lokal posiada dodatkową otwartą przestrzeń w formie balkonu, tarasu  lub ogródka. Dzięki atrakcyjnej lokalizacji na Grochowie mieszkania doskonale nadają się do celów inwestycyjnych i wynajmu. Nowe osiedle to nie tylko funkcjonalne rozkłady mieszkań, ale również dodatkowe udogodnienia – garaż podziemny, miejsca parkingowe na terenie osiedla i boksy rowerowe.   Nowe osiedle na Grochowie  Grochów cieszy się dużą popularnością wśród osób szukających mieszkania w Warszawie. O atrakcyjności tej lokalizacji decyduje kameralna zabudowa i dobrze rozwinięta infrastruktura. W okolicy nie brakuje sklepów, restauracji, punktów usługowych czy placówek edukacyjnych. Inwestycja znajduje się w niewielkiej odległości od parków – pieszo dojdziemy do Parku Polińskiego i Parku Obwodu Praga Armii Krajowej.  Dobrze skomunikowana lokalizacja  Osiedle Mały Grochów jest doskonale skomunikowane dzięki bliskości Ronda Wiatraczna, przy którym znajdują się przystanki tramwajowe i autobusowe. Dodatkowo, w odległości ok 500 m od osiedla ma powstać stacja metra. Ułatwieniem dla kierowców jest bliskość  ważnych arterii drogowych. Inwestycję od ścisłego centrum dzieli zaledwie 6 km, a dojazd zajmuje kilkanaście minut.  Numer oferty: B2/B02;;;;;;;;;;
57;151241520;Mieszkania na sprzedaż;województwo:  Mazowieckie powiat:  Warszawa gmina:  Warszawa miejscowość:  Warszawa;2 059 890 zł;17 000 zł/m2;inny;inny;4;7;8;;121,17 m2;;391550013;Sprawdź ratę!;Osiedle Apartamenty Dolny Mokotów to dwa  luksusowy apartamentowce przy ul. Sobieskiego, blisko Łazienek Królewskich i parku Arkadia. Budowa ma się zakończyć w czwartym kwartale 2019 roku.   W ofercie są mieszkania o zróżnicowanej powierzchni - od lokali typu studio, po przestronne i wielopokojowe apartamenty i penthousy. Powierzchnie mieszkań to 35 - 205 mkw. Do części mieszkań przynależą ogródki. W garażu podziemnym będą 172 miejsca parkingowe. W ofercie znajdą się 93 komórki lokatorskie. Będą dostępne także rowerownia i wózkarnia. Każdy apartament będzie wyposażony w wysokie okna wykonane z naturalnego drewna. W wejściu głównym od ul. Sobieskiego powstanie recepcja oraz duży hol ze ścianą z żywymi roślinami. Na osiedlu powstanie fontanna i plac zabaw dla najmłodszych.  KUPNO BEZPOŚREDNIO OD DEWELOPERA. POSIADAMY W OFERCIE INNE APARTAMENTY W TEJ INWESTYCJI. KONTAKT: 516pokaż telefon. Więcej ofert na stronie biura: www.grewal.com.pl  Numer oferty: 391550013Nr licencji zawodowej: 4145;;;;;;;;;;
58;151339170;Mieszkania na sprzedaż;województwo:  mazowieckie powiat:  Warszawa gmina:  Śródmieście miejscowość:  Warszawa dzielnica:  Śródmieście ulica:  Daniłowiczowska;640 000 zł;13 061,22 zł/m2;inny;inny;2;6;;1;49 m2;;HH-MS-385634;Sprawdź ratę!;*** Hampton Home ma przyjemność zaprezentować mieszkanie przy Daniłowiczowskiej do zamieszkania od 05.12. 2019 .    Po remoncie, szafa komandor w przedpokoju. Nowe meble w kuchni piękny widok z balkonu. Tuż obok metra Ratusz Arsenał z widokiem i balkonem na Śródmieście i Park Saski. Mieszkanie w bloku z windą z 1968 roku . Posiada balkon, piwnice, zewnętrzne miejsce parkingowe, osobną kuchnię . Mieszkanie w stanie do odświeżenia, okna drewniane. Spółdzielcze własnościowe z księgą wieczystą     Zapraszam serdecznie na prezentację nieruchomości w wybranym dla Państwa terminie...  Numer oferty: HH-MS-385634Osoba odpowiedzialna zawodowo: Aneta Janaszek;;;;;;;;;;
59;151331540;Mieszkania na sprzedaż;województwo:  mazowieckie powiat:  Warszawa miejscowość:  Warszawa dzielnica:  Włochy ulica:  Borsucza;290 720 zł;10 309,22 zł/m2;inny;beton;1;2;8;2020;28,20 m2;winda, parking strzeżony, garaż, ogrzewanie miejskie;NOB-MS-6577-2;Sprawdź ratę!;"ostatnie 4 mieszkania 28m2 z balkonem(lub ogródkiem) w nowym osiedlu Apartamenty Raków BUDYNEK &quot;B&quot;!         Oddanie 1 kwartał 2020          ul. Borsucza/Rakowska -&gt; 20 min do Centrum samochodem , tramwajem 30min          najlepsze ekspozycje wschód         1,2,3,4 piętro!         ORGANIZUJEMY MIESZKANIA POD KLUCZ DLA CIEBIE!!!                                                         Wszystkie plany w galerii zdjęć! wybierz -&gt; rezerwuj -&gt; kupuj  :)                 ZADZWOŃ I POPROŚ O HARMONOGRAM WPŁAT!        DO KAŻDEGO MIESZKANIA JEST OBOWIĄZKOWY ZAKUP  GARAŻU 35 000zł      Cesja umowy deweloperskiej       MOŻLIWOŚĆ ZAKUPU NA KREDYT !!     PEŁNA WŁASNOŚĆ Z KW!!    PEŁNA WŁASNOŚĆ GRUNTU     NISKI CZYNSZ 8zł/m2!!!    NOWE OSIEDLE !    BEZPIECZNIE ZAINWESTOWANY KAPITAŁ !!!    OGROMNY POTENCJAŁ NAJMU!    Bardzo dobra lokalizacja:     blisko tramwaje 7,9,15,    przystanek SKM,    Koleje Mazowieckie,    PKP Rakowiec,          Blisko:    LIDL  Biedronka  bankomat    Więcej informacji:    508pokaż telefon   --------------------------  ZAUFAJ NAM TAK JAK ZROBIŁO TO WIELU KLIENTÓW !  więcej ofert na : www.noble-apartments.pl    Oferta wysłana z systemu Galactica Virgo  Numer oferty: NOB-MS-6577-2";;Własność;;;;226;;;;
60;151267412;Mieszkania na sprzedaż;województwo:  mazowieckie powiat:  Warszawa miejscowość:  Warszawa dzielnica:  Bielany ulica:  Zgrupowania Żmija;920 000 zł;9 993,48 zł/m2;;;3;1;3;2002;92,06 m2;;MS223690126;Sprawdź ratę!;1 piętro  - PRZYGOTOWANA INSTALACJA ELEKTRYCZNA DO PODŁĄCZENIA KLIMATYZACJI  - ABSOLUTNIE BEZPROBLEMOWE PARKOWANIE SAMOCHODÓW NA OSIEDLU OBOK DOMU, WIĘC    NIE BĘDZIE PROBLEMU Z PARKOWANIE DRUGIEGO SAMOCHODU LUB SAMOCHODÓW GOŚCI  - SPOKOJNA OKOLICA, DUŻO TERENÓW ZIELONYCH  - BARDZO DOBRY DOJAZD DO CENTRUM SAMOCHODEM LUB KOMUNIKACJĄ MIEJSKĄ.  - DO STACJI METRA OKOŁO 1800 METRÓW.  - NISKI CZYNSZ DO SPÓŁDZIELNI - OKOŁO 410 ZŁ.     /`Niniejsza propozycja nie stanowi oferty handlowej w rozumieniu Kodeksu Cywilnego, lecz ma charakter informacyjny zalecamy jej weryfikację.`/  Numer oferty: MS223690126Osoba odpowiedzialna zawodowo: skontaktuj  się z nami: Zespół M4U -Nr licencji zawodowej: brak danych;;;;;;;;;;
61;151104169;Mieszkania na sprzedaż;województwo:  mazowieckie powiat:  Warszawa miejscowość:  Warszawa dzielnica:  Wola ulica:  Jana Kazimierza;"758 000 zł
                        
 (cena do negocjacji)";12 500 zł/m2;apartamentowiec;inny;3;4;6;2011;60,64 m2;balkon, miejsce parkingowe, ogrzewanie miejskie, prysznic, winda;1531;Sprawdź ratę!;Do sprzedania mieszkanie o powierzchni 60,64 m.kw., własność, 3 pokoje, kuchnia w aneksie, łazienka, przedpokój, pomieszczenie gospodarcze, balkon, stanowisko parkingowe w hali garażowej płatne dodatkowo, piętro 4 z 6, nowe budownictwo 2011 rok, Wola Odolany ul. Sztuk Pięknych druga linia zabudowy od Jana Kazimierza.  Mieszkanie o południowo zachodniej ekspozycji, okna drewniane, mieszkanie świetnie doświetlone, w pokoju dziennym klimatyzacja. Powierzchnia pomieszczeń: pokój dzienny z aneksem kuchennym - 24,51 m.kw. (wyjście na balkon o powierzchni 5,83 m.kw.), dwie oddzielne sypialnie 12,46 i 10,75 m.kw., łazienka - 4,26 m.kw., przedpokój i pomieszczenie gospodarcze. Mieszkanie wykończone dla siebie, na podłogach panele drewniane i gres, glazura i gres w łazience w neutralnych kolorach. W cenie zabudowa kuchenna ze sprzętem AGD - piekarnik z mikrofalą, lodówka, zmywarka, płyta indukcyjna, oraz meble ruchome z wyjątkiem żółtego fotela z podnóżkiem i mebli balkonowych. Koszt administracyjny utrzymania mieszkania z zaliczkami około 580 złotych.  Stanowisko postojowe w hali garażowej pod budynkiem płatne dodatkowo.  Budynek na terenie zamkniętym, kameralne osiedle z kontrolą dostępu, ochroną i monitoringiem, dla mieszkańców teren rekreacyjny z placem zabaw i trampoliną dla dzieci (oddalony od mieszkania). Cicho - 2 linia zabudowy od ul. Jana Kazimierza. Po 2 stronie ulicy Jana Kazimierza - Biedronka, liczne sklepy i lokale usługowe, kosmetyczne, fryzjerskie, pralnia. Przystanki tramwajowe i autobusowe (obecnie na ul. Jana Kazimierza z bezpośrednim dojazdem do Metra Rondo Daszyńskiego). Parki i place zabaw - DOSKONAŁE miejsce dla rodziny. Opis nie stanowi oferty w rozumieniu przepisów kodeksu cywilnego. Pośrednik odpowiedzialny 20290. tel.: 690pokaż telefon - Anna Sulowska  Numer oferty: 1531;apteka, autobus, park, plac zabaw, poczta, przedszkole, przychodnia, tramwaj, żłobek;;;;7.11.2019r.;580 PLN;;;;
62;151273001;Mieszkania na sprzedaż;województwo:  mazowieckie powiat:  Warszawa miejscowość:  Warszawa dzielnica:  Żoliborz ulica:  Ludwika Rydygiera;1 195 000 zł;13 895,35 zł/m2;inny;cegła;3;5;6;2001;86 m2;winda, garaż, ogrzewanie miejskie;WST-MS-3471;Sprawdź ratę!;Trzypokojowy apartament na Żoliborzu przy ul. Rydygiera.  Salon połączony z widną otwartą kuchnią, ogromny taras -15,8m2, dwie sypialnie , łazienka z wanną , w przedpokoju szafa . Dodatkowo w salonie wydzielone miejsce do pracy , możliwość przerobienia na garderobę.   Lokal po remoncie w 2016 r. , starannie wykończony , media miejskie.  Okna drewniane , piękny widok na zieleń . Do mieszkania przynleżą 2 miejsca parkingowe w garażu podziemnym  płatne po 25 tys., oraz komórka lokatorska ok 4m2. Teren zamknięty , strzeżony. W budynku tylko 20 mieszkań, trzy lokale na piętrze, 2 windy. Doskonała lokalizacja , blisko do Centrum , niedaleko metro, cała infrastruktura na miejscu!   Oferta wysłana z systemu Galactica Virgo  Numer oferty: WST-MS-3471;;Własność;4 m2;aneks kuchenny - połączony z salonem;;1 400;;;;
63;151258351;Mieszkania na sprzedaż;województwo:  mazowieckie powiat:  Warszawa miejscowość:  Warszawa dzielnica:  Ursus;580 000 zł;7 250 zł/m2;inny;inny;4;1;2;2019;80 m2;winda;WAW-MS-10936;Sprawdź ratę!;"URSUS - 77m2 - 4 POKOJE - 599 TYS ZŁ      Rzadko spotykane czteropokojowe dwupoziomowe mieszkanie, położone w nowo powstającej inwestycji na warszawskim Ursusie.     Kameralne niskie budynki, zielone zagospodarowanie terenu oraz przemyśle rozkłady powodują, że mamy do czynienia z projektem rzadko spotykanym na warszawskim rynku.     Na pierwszym poziomie odnajdziemy część dzienną (salon z widną kuchnią - 30m2; sypialnię 10m2 oraz łazienkę - 3m2).  Drugi poziom dwie sypialnie odpowiednio 10m2 i 9m2; garderoba - 5m2; łazienka 4m2.     Całość uzupełnia balkon - 6m2     Teren osiedla będzie ogrodzony, w jego obrębie odnajdziemy altanki, ławki, jeziorko oraz dużo terenów zielonych.     Bardzo dobra komunikacja: w ciągu 5 min dotrzemy do autobusu i do Skmki. W pobliżu szkoły oraz centrum handlowe.      Więcej informacji 516pokaż telefon       Oferta wysłana z systemu Galactica Virgo  Numer oferty: WAW-MS-10936";;;;aneks kuchenny - połączony z salonem;;;;;;
64;147229956;Mieszkania na sprzedaż;województwo:  Mazowieckie powiat:  Warszawa gmina:  Warszawa miejscowość:  Warszawa dzielnica:  Bielany;562 000 zł;5 620 zł/m2;;inny;4;10;11;1978;100 m2;;3222/5454/OMS;Sprawdź ratę!;Dwupoziomowe ciche mieszkanie  4 pokojowe na osiedlu na Bielanach blisko Trasy Toruńskiej. Stan bardzo dobry Osiedle z doskonałą infrastrukturą: szkoły, przedszkola, place zabaw, przychodnia lekarska, markety, sklepy, bazarek. doskonała komunikacja we wszystkie strony miasta i do metra Pl. Wilsona. Dół: kuchnia z oknem, salon, WC. Góra: łazienka, WC, duża garderoba, 3 pokoje 9 m, 12, i 16 m.    Oferta wysłana z programu dla biur nieruchomości - asariWEB  Numer oferty: 3222/5454/OMS;;;;;;;;;;
65;151187613;Mieszkania na sprzedaż;województwo:  mazowieckie powiat:  Warszawa miejscowość:  Warszawa dzielnica:  Ochota;1 100 000 zł;12 087,91 zł/m2;apartamentowiec;cegła;4;9;12;2012;91 m2;winda;470922;Sprawdź ratę!;Apartament na Ochocie 4 pokoje 91m  Piękny 4-pokojowy apartament o powierzchni 91m2. 9-piętro z widokiem na Park Szczęśliwicki. 2 łazienki.  W skład mieszkania wchodzi: - przestronny salon z aneksem kuchennym, - sypialnia I, - sypialnia II, - gabinet / sypialnia III, - garderoba, - łazienka z wanną, - łazienka z prysznicem, - balkon.  Lokalizacja: Warszawa. Ochota. U zbiegu ulic Korotyńskiego i Grójeckiej.  Serdecznie zapraszam do kontaktu! :-)  Sandra Domżalska Doradca ds Nieruchomości Tel: 883pokaż telefon sandra.koskontaktuj się  Niniejsza informacja nie stanowi oferty w rozumieniu Kodeksu Cywilnego. Dokładamy wszelkich starań, aby informacje dotyczące oferowanych obiektów były możliwie dokładne, kompletne i aktualne. Ze względu jednak na fakt, iż informacje te pochodzą od osób trzecich i nie zawsze dają się zweryfikować, firma KOLOSEUM NIERUCHOMOŚCI nie ponosi odpowiedzialności za ich dokładność, kompletność oraz aktualność.  Numer licencji pośrednika odpowiedzialnego za ofertę: 19837  Numer oferty: 470922;;;;Aneks kuchenny0;;;;;;
66;150859333;Mieszkania na sprzedaż;województwo:  Mazowieckie powiat:  Warszawa gmina:  Warszawa miejscowość:  Warszawa dzielnica:  Śródmieście ulica:  Grzybowska;7 500 000 zł;38 823,89 zł/m2;apartamentowiec;inny;3;22;22;;193,18 m2;winda;3051/3389/OMS;Sprawdź ratę!;Crystal House prezentuje dwupoziomowy PENTHOUSE o pow. 193 m2 + w prestiżowej inwestycji Platinum Towers z imponującym TARASEM, z którego rozprzestrzenia się WIDOK na całą panoramę miasta.  LOKALIZACJA =-=-=-=-=-=-=-=  Apartament mieści się w prestiżowej inwestycji Platinum Towers w świetnie skomunikowanym miejscu z innymi dzielnicami stolicy.  Umiejscowiony został jedynie 2 min od stacji metra Rondo Daszyńskiego jak również licznych przystanków autobusowych i tramwajowych. W bliskiej odległości od apartamentowca znajdują się między innymi: centrum biznesowe Warsaw Spire, znana restauracja Stixx, Muzeum Powstania Warszawskiego, Pałac Kultury i Nauki, centrum handlowe Złote Tarasy, Ogród Saski.  APARTAMENTOWIEC =-=-=-=-=-=-=-=-=-=-=-=  Platinum Towers jest zespołem dwóch wież apartamentowych o wysokości 80m, zlokalizowanych w tzw. nowym, biznesowym centrum Warszawy. Projekt ten to część kompleksu obejmującego Hotel Hilton z Centrum Konferencyjnym, różnorodne punkty usługowe takie jak kawiarnie, restauracje, salon fryzjerski, biuro podróży, sklepy. Wieżowiec ten cieszy się ogromną popularnością, liczy 22 piętra i uzyskał miano jednej w wyższych inwestycji w Warszawie. Apartamentowiec ten to połączenie funkcjonalności rozwiązań z nowoczesną architekturą.  Przy wejściu zaprojektowana została elegancka, reprezentacyjna recepcja z całodobową ochroną, która czuwa nad bezpieczeństwem mieszkańców.  STANDARD WYKOŃCZENIA =-=-=-=-=-=-=-=-=-=-=-=-=-=-=  Apartament został wykończony w wysokim standardzie!  Salon + kuchnia+ jadalnia: -Parkiet najlepszej jakości -AGD marki Siemens -HiFi wysokiej klasy Strona świata: północ/wschód  Łazienka: -podgrzewana podłoga -armatura sanitarna marki Hansgrohe -niezależne sterowanie radiem   Sypialnia gościnna -poziom 0: strona świata północna  - parkiet najlepszej jakości  Poziom ( +1)  Sypialnia główna/Master bedroom - parkiet najlepszej jakości - zasłony sterowane elektrycznie -przepiękny widok na panoramę miasta -strona świata wschód  Pokój kąpielowy: - podgrzewana podłoga  - wysokiej jakości kamień - Sterowanie radiem  Strona świata: północ  Garderoba szyta na miarę Zasłony sterowane elektrycznie w każdym pomieszczeniu jak i klimatyzacja  WYSOKIEJ KLASY MEBLE POZOSTAJĄ W APARTAMENCIE!  ROZKŁAD APARTAMENTU =-=-=-=-=-=-=-=-=-=-=-=-=  Piętro (0)  Salon z wyjściem na imponujący taras Jadalnia  Kuchnia Sypialnia + Łazienka z prysznicem  Piętro (+1)antresola  Master bedroom +pokój kąpielowy z oknem i widokiem na panoramę miasta + prywatna garderoba Hall Aranżacja antresoli-zabudowa ścienna  Do penthousu przynależą 2 miejsca w garażu podziemnym oraz komórka lokatorska  Koszty miesięczne dla wspólnoty mieszkaniowej to ok. 3000 zł  Zapraszam na prezentację nieruchomości ! +486pokaż telefon  Oferta Wyłączności TYLKO W CRYSTAL HOUSE!  CRYSTAL HOUSE AGENCJA NIERUCHOMOŚCI WARSZAWA LUKSUSOWE APARTAMENTY SPRZEDAŻ WARSZAWA APARTAMENT SPRZEDAŻ PLATINUM TOWERS     Oferta wysłana z programu dla biur nieruchomości - asariWEB  Numer oferty: 3051/3389/OMSNr licencji zawodowej: 9166;;;;;;;;;;
67;151317188;Mieszkania na sprzedaż;województwo:  mazowieckie powiat:  Warszawa gmina:  Warszawa miejscowość:  Warszawa dzielnica:  Bielany ulica:  Andersena;450 000 zł;10 843,37 zł/m2;blok;wielka płyta;2;10;10;1975;41,50 m2;winda, piwnica, balkon;M-87650-16;Sprawdź ratę!;"DWA POKOJE Z OSOBNĄ KUCHNIA NA BIELANACH  IDEALNE POD INWESTYCJĘ !!!  Do sprzedania mieszkanie o powierzchni 41,5 m2, składające się z dwóch osobnych pokoi, widnej oddzielnej kuchni i łazienki.  Przynależy balkon i piwnica.   Mieszkanie dwustronne, z ekspozycja okien na wschód i zachód.   10, ostatnie piętro.   ZAPRASZAM NA PREZENTACJĘ. CHĘTNIE POMOGĘ W FORMALNOŚCIACH.     Lokalizacja: Warszawa/Bielany, ul. Andersena  Cena: 450 000 zł  ( 10 843 zł/m2 )   Powierzchnia: 41,5 m2,  Piętro: 10 / 10 Rok budowy: 1975,  Budynek: blok,   POKOJE:  Liczba pokoi: 2,  Pokój 1: 16,5 m2, podłoga: panele, strona świata: wsch,  Pokój 2: 11,7 m2, podłoga: panele, strona świata: zach,     KUCHNIA:  Powierzchnia: 6 m2,  Amfilada: Nie;  Rodzaj kuchni: widna i zamknięta,  Podłoga: terakota,  Okno kuchni wychodzi na: zach,  Położona glazura: jest;    ŁAZIENKA:  Liczba łazienek: 1,  Powierzchnia: 3 m2,  Podłoga: terakota,  Położona glazura: jest;   Czynsz od administracji: 380 zł,  stan lokalu: dobry, głośność: ciche, ochrona: brak ochrony, parking: ulica, domofon, winda, balkonpiwnicaliczba stron: dwustronne, materiał: płyta, ciepła woda: miejska, ogrzewanie: centralne,     Więcej informacji oraz możliwość umówienia spotkania:   Agent prowadzący:  Anna Kwiatkowska tel.: 508pokaż telefon  Grupa PL Nieruchomości - Stołeczne Centrum Nieruchomości WAWA www.pln.com.pl tel.: (022)pokaż telefon  Dyżur telefoniczny w każdy dzień tygodnia do godziny 21:00 pod numerem 725 pokaż telefon.   Nad jakością obsługi oferty czuwa pani Magdalena Łabuć - licencjonowany pośrednik w obrocie nieruchomościami, nr licencji 19420  Godziny otwarcia: pon. - pt.: 9:00 - 19:00; sob.: 9:00 - 14:00  --- Zapraszamy ---  Numer oferty: M-87650-16Nr licencji zawodowej: 15099";autobus;Spółdzielcze własnościowe z KW;;;;;;;;
